feature	param0_importance	param1_importance	Category8	Category6
GO:0009224	0	0	GO_terms	GO_terms
GO:0009266	0	0	GO_terms	GO_terms
GO:0009267	0	0	GO_terms	GO_terms
GO:0009301	0	0	GO_terms	GO_terms
GO:0009306	0	0	GO_terms	GO_terms
GO:0009408	0	0	GO_terms	GO_terms
GO:0009409	0	0	GO_terms	GO_terms
GO:0009410	0	0	GO_terms	GO_terms
GO:0009416	0	0	GO_terms	GO_terms
GO:0009437	0	0	GO_terms	GO_terms
GO:0009449	0	0	GO_terms	GO_terms
GO:0009583	0	0	GO_terms	GO_terms
GO:0009611	0	0	GO_terms	GO_terms
GO:0009612	0	0	GO_terms	GO_terms
GO:0009617	0	0	GO_terms	GO_terms
GO:0009636	0	0	GO_terms	GO_terms
GO:0009642	0	0	GO_terms	GO_terms
GO:0009653	0	0.00659767626409661	GO_terms	GO_terms
GO:0009725	0	0	GO_terms	GO_terms
GO:0009749	0	0	GO_terms	GO_terms
GO:0009790	0	0	GO_terms	GO_terms
GO:0009791	0	0	GO_terms	GO_terms
GO:0009880	0	0	GO_terms	GO_terms
GO:0009887	0	0	GO_terms	GO_terms
GO:0009888	0	0.00237535669929322	GO_terms	GO_terms
GO:0009893	0	0	GO_terms	GO_terms
GO:0009897	0	0	GO_terms	GO_terms
GO:0009898	0	0.00449207026863721	GO_terms	GO_terms
GO:0009913	0	0.00044447105703824	GO_terms	GO_terms
GO:0009922	0	0	GO_terms	GO_terms
GO:0009948	0	0	GO_terms	GO_terms
GO:0009952	0	0	GO_terms	GO_terms
GO:0009953	0	0	GO_terms	GO_terms
GO:0009954	0	0	GO_terms	GO_terms
GO:0009957	0	0	GO_terms	GO_terms
GO:0009966	0	0	GO_terms	GO_terms
GO:0009968	0	0	GO_terms	GO_terms
GO:0010001	0	0	GO_terms	GO_terms
GO:0010008	0	0	GO_terms	GO_terms
GO:0010044	0	0	GO_terms	GO_terms
GO:0010226	0	0	GO_terms	GO_terms
GO:0010248	0	0	GO_terms	GO_terms
GO:0010288	0	0	GO_terms	GO_terms
GO:0010458	0	0	GO_terms	GO_terms
GO:0010463	0	0	GO_terms	GO_terms
GO:0010467	0	0	GO_terms	GO_terms
GO:0010468	0.00411755284989356	0	GO_terms	GO_terms
GO:0010485	0	0	GO_terms	GO_terms
GO:0010494	0	0	GO_terms	GO_terms
GO:0010498	0	0	GO_terms	GO_terms
GO:0010506	0	0	GO_terms	GO_terms
GO:0010507	0	0	GO_terms	GO_terms
GO:0010508	0	0	GO_terms	GO_terms
GO:0010510	0	0	GO_terms	GO_terms
GO:0010518	0	0	GO_terms	GO_terms
GO:0010543	0	0	GO_terms	GO_terms
GO:0010558	0	0	GO_terms	GO_terms
GO:0010586	0	0	GO_terms	GO_terms
GO:0010592	0	0	GO_terms	GO_terms
GO:0010595	0	0	GO_terms	GO_terms
GO:0010596	0	0	GO_terms	GO_terms
GO:0010604	0	0	GO_terms	GO_terms
GO:0010606	0	0	GO_terms	GO_terms
GO:0010613	0	0	GO_terms	GO_terms
GO:0010628	0	0	GO_terms	GO_terms
GO:0010629	0	0	GO_terms	GO_terms
GO:0010634	0	0	GO_terms	GO_terms
GO:0010638	0	0	GO_terms	GO_terms
GO:0010647	0	0	GO_terms	GO_terms
GO:0010659	0	0	GO_terms	GO_terms
GO:0010666	0	0	GO_terms	GO_terms
GO:0010667	0	0	GO_terms	GO_terms
GO:0010701	0	0	GO_terms	GO_terms
GO:0010717	0.00011586279541852	0	GO_terms	GO_terms
GO:0010718	0	0	GO_terms	GO_terms
GO:0010719	0	0	GO_terms	GO_terms
GO:0010725	0	0	GO_terms	GO_terms
GO:0010748	0	0	GO_terms	GO_terms
GO:0010760	0	0	GO_terms	GO_terms
GO:0010761	0	0	GO_terms	GO_terms
GO:0010763	0	0	GO_terms	GO_terms
GO:0010764	0	0	GO_terms	GO_terms
GO:0010765	0	0	GO_terms	GO_terms
GO:0010807	0	0	GO_terms	GO_terms
GO:0010811	0.00072181629040689	0	GO_terms	GO_terms
GO:0010812	0	0.00120949476717829	GO_terms	GO_terms
GO:0010839	0	0	GO_terms	GO_terms
GO:0010856	0	0	GO_terms	GO_terms
GO:0010867	0	0	GO_terms	GO_terms
GO:0010881	0	0	GO_terms	GO_terms
GO:0010882	0	0	GO_terms	GO_terms
GO:0010891	0	0	GO_terms	GO_terms
GO:0010918	0	0	GO_terms	GO_terms
GO:0010944	0	0	GO_terms	GO_terms
GO:0010951	0	0	GO_terms	GO_terms
GO:0010957	0	0	GO_terms	GO_terms
GO:0010970	0	0	GO_terms	GO_terms
GO:0010975	0	0	GO_terms	GO_terms
GO:0010976	0	0	GO_terms	GO_terms
GO:0010977	0	0	GO_terms	GO_terms
GO:0012505	0	0.00715190316479532	GO_terms	GO_terms
GO:0014033	0	0	GO_terms	GO_terms
GO:0014037	0	0.00030878480876603	GO_terms	GO_terms
GO:0014044	0	0	GO_terms	GO_terms
GO:0014047	0	0	GO_terms	GO_terms
GO:0014051	0	0	GO_terms	GO_terms
GO:0014059	0	0	GO_terms	GO_terms
GO:0014061	0	0	GO_terms	GO_terms
GO:0014069	0	0	GO_terms	GO_terms
GO:0014075	0	0	GO_terms	GO_terms
GO:0014704	0	0	GO_terms	GO_terms
GO:0014706	0	0	GO_terms	GO_terms
GO:0014707	0	0	GO_terms	GO_terms
GO:0014807	0	0	GO_terms	GO_terms
GO:0014823	0	0	GO_terms	GO_terms
GO:0014834	0	0	GO_terms	GO_terms
GO:0014839	0	0	GO_terms	GO_terms
GO:0014850	0	0	GO_terms	GO_terms
GO:0014883	0	0	GO_terms	GO_terms
GO:0014898	0	0	GO_terms	GO_terms
GO:0014902	0	0	GO_terms	GO_terms
GO:0014912	0	0.0005044379820372	GO_terms	GO_terms
GO:0015012	0	0	GO_terms	GO_terms
GO:0015026	0	0	GO_terms	GO_terms
GO:0015031	0	0	GO_terms	GO_terms
GO:0015075	0	0	GO_terms	GO_terms
GO:0015081	0	0.00151335153842986	GO_terms	GO_terms
GO:0015085	0	0	GO_terms	GO_terms
GO:0015095	0	0	GO_terms	GO_terms
GO:0015108	0	0	GO_terms	GO_terms
GO:0015125	0	0	GO_terms	GO_terms
GO:0015185	0	0	GO_terms	GO_terms
GO:0015187	0	0	GO_terms	GO_terms
GO:0015228	0	0	GO_terms	GO_terms
GO:0015254	0	0	GO_terms	GO_terms
GO:0015267	0	0	GO_terms	GO_terms
GO:0015269	0	0	GO_terms	GO_terms
GO:0015271	0	0	GO_terms	GO_terms
GO:0015272	0	0	GO_terms	GO_terms
GO:0015276	0	0	GO_terms	GO_terms
GO:0015277	0	0	GO_terms	GO_terms
GO:0015278	0	0	GO_terms	GO_terms
GO:0015279	0	0	GO_terms	GO_terms
GO:0015288	0	0	GO_terms	GO_terms
GO:0015291	0	0	GO_terms	GO_terms
GO:0015293	0	0	GO_terms	GO_terms
GO:0015297	0	0	GO_terms	GO_terms
GO:0015347	0	0	GO_terms	GO_terms
GO:0015375	0	0	GO_terms	GO_terms
GO:0015379	0	0	GO_terms	GO_terms
GO:0015385	0	0	GO_terms	GO_terms
GO:0015386	0	0	GO_terms	GO_terms
GO:0015459	0	0	GO_terms	GO_terms
GO:0015467	0	0	GO_terms	GO_terms
GO:0015485	0	0	GO_terms	GO_terms
GO:0015616	0	0	GO_terms	GO_terms
GO:0015629	0	0	GO_terms	GO_terms
GO:0015630	0	0	GO_terms	GO_terms
GO:0015693	0	0	GO_terms	GO_terms
GO:0015734	0	0.00116926197144991	GO_terms	GO_terms
GO:0015757	0	0	GO_terms	GO_terms
GO:0015786	0	0	GO_terms	GO_terms
GO:0015793	0	0	GO_terms	GO_terms
GO:0015804	0	0	GO_terms	GO_terms
GO:0015810	0	0	GO_terms	GO_terms
GO:0015813	0	0	GO_terms	GO_terms
GO:0015816	0	0	GO_terms	GO_terms
GO:0015871	0	0	GO_terms	GO_terms
GO:0015908	0	0	GO_terms	GO_terms
GO:0015909	0	0	GO_terms	GO_terms
GO:0015914	0	0	GO_terms	GO_terms
GO:0015918	0	0	GO_terms	GO_terms
GO:0015935	0	0	GO_terms	GO_terms
GO:0015937	0	0	GO_terms	GO_terms
GO:0016018	0	0	GO_terms	GO_terms
GO:0016020	0.0001971126768	0	GO_terms	GO_terms
GO:0016024	0	0	GO_terms	GO_terms
GO:0016042	0	0	GO_terms	GO_terms
GO:0016055	0	0	GO_terms	GO_terms
GO:0016056	0	0	GO_terms	GO_terms
GO:0016064	0	0	GO_terms	GO_terms
GO:0016078	0	0	GO_terms	GO_terms
GO:0016079	0	0	GO_terms	GO_terms
GO:0016081	0	0	GO_terms	GO_terms
GO:0016082	0	0	GO_terms	GO_terms
GO:0016180	0	0	GO_terms	GO_terms
GO:0016183	0	0	GO_terms	GO_terms
GO:0016185	0	0	GO_terms	GO_terms
GO:0016188	0	0	GO_terms	GO_terms
GO:0016192	0	0	GO_terms	GO_terms
GO:0016197	0	0	GO_terms	GO_terms
GO:0016208	0	0	GO_terms	GO_terms
GO:0016209	0	0	GO_terms	GO_terms
GO:0016233	0	0	GO_terms	GO_terms
GO:0016240	0	0	GO_terms	GO_terms
GO:0016247	0	0	GO_terms	GO_terms
GO:0016251	0	0	GO_terms	GO_terms
GO:0016274	0	0	GO_terms	GO_terms
GO:0016281	0	0	GO_terms	GO_terms
GO:0016282	0	0	GO_terms	GO_terms
GO:0016286	0	0	GO_terms	GO_terms
GO:0016301	0.00112483488548287	0	GO_terms	GO_terms
GO:0016322	0	0	GO_terms	GO_terms
GO:0016323	0	0	GO_terms	GO_terms
GO:0016324	0.00015603376809283	0	GO_terms	GO_terms
GO:0016328	0	0	GO_terms	GO_terms
GO:0016338	0	0	GO_terms	GO_terms
GO:0016339	0	0	GO_terms	GO_terms
GO:0016342	0	0	GO_terms	GO_terms
GO:0016358	0	0	GO_terms	GO_terms
GO:0016361	0	0	GO_terms	GO_terms
GO:0016363	0	0.00368218686116459	GO_terms	GO_terms
GO:0016410	0	0	GO_terms	GO_terms
GO:0016441	0	0	GO_terms	GO_terms
GO:0016442	0	0	GO_terms	GO_terms
GO:0016459	0	0	GO_terms	GO_terms
GO:0016460	0	0	GO_terms	GO_terms
GO:0016477	0	0	GO_terms	GO_terms
GO:0016485	0.00062794250947225	0	GO_terms	GO_terms
GO:0016491	0	0.00199755896729072	GO_terms	GO_terms
GO:0016494	0	0	GO_terms	GO_terms
GO:0016503	0	0	GO_terms	GO_terms
GO:0016514	0	0	GO_terms	GO_terms
GO:0016525	0	0	GO_terms	GO_terms
GO:0016528	0	0	GO_terms	GO_terms
GO:0016529	0	0	GO_terms	GO_terms
GO:0016556	0	0	GO_terms	GO_terms
GO:0016567	0	0	GO_terms	GO_terms
GO:0016581	0	0	GO_terms	GO_terms
GO:0016586	0	0	GO_terms	GO_terms
GO:0016589	0	0	GO_terms	GO_terms
GO:0016592	0	0	GO_terms	GO_terms
GO:0016594	0	0	GO_terms	GO_terms
GO:0016595	0	0	GO_terms	GO_terms
GO:0016600	0	0	GO_terms	GO_terms
GO:0016601	0	0	GO_terms	GO_terms
GO:0016607	0	0	GO_terms	GO_terms
GO:0016616	0	0	GO_terms	GO_terms
GO:0016712	0	0	GO_terms	GO_terms
GO:0016740	0	0	GO_terms	GO_terms
GO:0016746	0	0	GO_terms	GO_terms
GO:0016757	0	0	GO_terms	GO_terms
GO:0016773	0	0	GO_terms	GO_terms
GO:0016776	0	0	GO_terms	GO_terms
GO:0016787	0	0	GO_terms	GO_terms
GO:0016874	0	0	GO_terms	GO_terms
GO:0016887	0	0	GO_terms	GO_terms
GO:0016917	0	0	GO_terms	GO_terms
GO:0016922	0	0	GO_terms	GO_terms
GO:0016925	0	0	GO_terms	GO_terms
GO:0016939	0	0	GO_terms	GO_terms
GO:0017002	0	0	GO_terms	GO_terms
GO:0017022	0	0	GO_terms	GO_terms
GO:0017025	0	0	GO_terms	GO_terms
GO:0017075	0	0	GO_terms	GO_terms
GO:0017080	0	0	GO_terms	GO_terms
GO:0017095	0	0	GO_terms	GO_terms
GO:0017134	0	0	GO_terms	GO_terms
GO:0017146	0	0	GO_terms	GO_terms
GO:0017147	0	0	GO_terms	GO_terms
GO:0017148	0	0	GO_terms	GO_terms
GO:0017154	0	0	GO_terms	GO_terms
GO:0017156	0	0	GO_terms	GO_terms
GO:0017157	0	0	GO_terms	GO_terms
GO:0017162	0	0	GO_terms	GO_terms
GO:0018027	0	0	GO_terms	GO_terms
GO:0018105	0	0	GO_terms	GO_terms
GO:0018107	0	0	GO_terms	GO_terms
GO:0018108	0	0	GO_terms	GO_terms
GO:0018279	0	0	GO_terms	GO_terms
GO:0018393	0	0	GO_terms	GO_terms
GO:0018401	0	0	GO_terms	GO_terms
GO:0018444	0	0	GO_terms	GO_terms
GO:0019001	0	0	GO_terms	GO_terms
GO:0019003	0	0	GO_terms	GO_terms
GO:0019005	0	0	GO_terms	GO_terms
GO:0019076	0	0	GO_terms	GO_terms
GO:0019104	0	0	GO_terms	GO_terms
GO:0019205	0	0	GO_terms	GO_terms
GO:0019216	0	0	GO_terms	GO_terms
GO:0019221	0	0	GO_terms	GO_terms
GO:0019226	0	0	GO_terms	GO_terms
GO:0019227	0	0	GO_terms	GO_terms
GO:0019228	0	0	GO_terms	GO_terms
GO:0019229	0	0	GO_terms	GO_terms
GO:0019233	0	0	GO_terms	GO_terms
GO:0019236	0	0	GO_terms	GO_terms
GO:0019293	0	0	GO_terms	GO_terms
GO:0019303	0	0	GO_terms	GO_terms
GO:0019318	0	0	GO_terms	GO_terms
GO:0019367	0	0	GO_terms	GO_terms
GO:0019373	0	0	GO_terms	GO_terms
GO:0019395	0	0	GO_terms	GO_terms
GO:0019432	0	0	GO_terms	GO_terms
GO:0019538	0	0	GO_terms	GO_terms
GO:0019674	0	0	GO_terms	GO_terms
GO:0019705	0	0	GO_terms	GO_terms
GO:0019722	0	0	GO_terms	GO_terms
GO:0019724	0	0.00013668406520706	GO_terms	GO_terms
GO:0019770	0	0	GO_terms	GO_terms
GO:0019773	0	0	GO_terms	GO_terms
GO:0019789	0	0	GO_terms	GO_terms
GO:0019827	0	0	GO_terms	GO_terms
GO:0019829	0	0	GO_terms	GO_terms
GO:0019852	0	0	GO_terms	GO_terms
GO:0019855	0	0	GO_terms	GO_terms
GO:0019864	0	0	GO_terms	GO_terms
GO:0019869	0	0	GO_terms	GO_terms
GO:0019887	0	0	GO_terms	GO_terms
GO:0019888	0	0	GO_terms	GO_terms
GO:0019894	0	0	GO_terms	GO_terms
GO:0019899	0	0	GO_terms	GO_terms
GO:0019900	0	0	GO_terms	GO_terms
GO:0019901	0	0	GO_terms	GO_terms
GO:0019903	0	0	GO_terms	GO_terms
GO:0019904	0	0	GO_terms	GO_terms
GO:0019905	0	0	GO_terms	GO_terms
GO:0019911	0	0	GO_terms	GO_terms
GO:0019915	0	0	GO_terms	GO_terms
GO:0019955	0	0	GO_terms	GO_terms
GO:0020005	0	0	GO_terms	GO_terms
GO:0021510	0	0	GO_terms	GO_terms
GO:0021513	0	0	GO_terms	GO_terms
GO:0021520	0	0	GO_terms	GO_terms
GO:0021522	0	0	GO_terms	GO_terms
GO:0021524	0	0	GO_terms	GO_terms
GO:0021527	0	0	GO_terms	GO_terms
GO:0021535	0	0	GO_terms	GO_terms
GO:0021537	0	0	GO_terms	GO_terms
GO:0021542	0	0	GO_terms	GO_terms
GO:0021549	0	0	GO_terms	GO_terms
GO:0021554	0	0	GO_terms	GO_terms
GO:0021559	0	0	GO_terms	GO_terms
GO:0021591	0	0	GO_terms	GO_terms
GO:0021610	0	0	GO_terms	GO_terms
GO:0021612	0	0	GO_terms	GO_terms
GO:0021631	0	0	GO_terms	GO_terms
GO:0021637	0	0	GO_terms	GO_terms
GO:0021670	0	0	GO_terms	GO_terms
GO:0021675	0	0	GO_terms	GO_terms
GO:0021680	0	0	GO_terms	GO_terms
GO:0021697	0	0	GO_terms	GO_terms
GO:0021702	0	0	GO_terms	GO_terms
GO:0021707	0	0	GO_terms	GO_terms
GO:0021756	0	0	GO_terms	GO_terms
GO:0021766	0	0	GO_terms	GO_terms
GO:0021772	0	0	GO_terms	GO_terms
GO:0021773	0	0	GO_terms	GO_terms
GO:0021780	0	0	GO_terms	GO_terms
GO:0021785	0	0	GO_terms	GO_terms
GO:0021796	0	0	GO_terms	GO_terms
GO:0021797	0	0	GO_terms	GO_terms
GO:0021819	0	0	GO_terms	GO_terms
GO:0021846	0	0	GO_terms	GO_terms
GO:0021853	0	0	GO_terms	GO_terms
GO:0021861	0	0	GO_terms	GO_terms
GO:0021871	0	0	GO_terms	GO_terms
GO:0021889	0	0	GO_terms	GO_terms
GO:0021891	0	0	GO_terms	GO_terms
GO:0021895	0	0	GO_terms	GO_terms
GO:0021902	0	0	GO_terms	GO_terms
GO:0021904	0	0	GO_terms	GO_terms
GO:0021915	0	0	GO_terms	GO_terms
GO:0021930	0	0	GO_terms	GO_terms
GO:0021936	0	0	GO_terms	GO_terms
GO:0021942	0	0	GO_terms	GO_terms
GO:0021943	0	0	GO_terms	GO_terms
GO:0021952	0	0	GO_terms	GO_terms
GO:0021953	0	0	GO_terms	GO_terms
GO:0021954	0	0	GO_terms	GO_terms
GO:0021955	0	0	GO_terms	GO_terms
GO:0021960	0	0	GO_terms	GO_terms
GO:0021978	0	0	GO_terms	GO_terms
GO:0021983	0	0	GO_terms	GO_terms
GO:0021984	0	0	GO_terms	GO_terms
GO:0021987	0	0	GO_terms	GO_terms
GO:0022008	0	0	GO_terms	GO_terms
GO:0022011	0	0	GO_terms	GO_terms
GO:0022029	0	0	GO_terms	GO_terms
GO:0022038	0	0	GO_terms	GO_terms
GO:0022409	0	0	GO_terms	GO_terms
GO:0022414	0	0	GO_terms	GO_terms
GO:0022604	0	0	GO_terms	GO_terms
GO:0022624	0	0	GO_terms	GO_terms
GO:0022625	0	0	GO_terms	GO_terms
GO:0022626	0	0	GO_terms	GO_terms
GO:0022627	0	0	GO_terms	GO_terms
GO:0022824	0	0	GO_terms	GO_terms
GO:0022841	0	0	GO_terms	GO_terms
GO:0022843	0	0	GO_terms	GO_terms
GO:0022849	0	0	GO_terms	GO_terms
GO:0022851	0	0	GO_terms	GO_terms
GO:0022857	0	0	GO_terms	GO_terms
GO:0023019	0	0	GO_terms	GO_terms
GO:0023024	0	0	GO_terms	GO_terms
GO:0023026	0	0	GO_terms	GO_terms
GO:0023041	0	0	GO_terms	GO_terms
GO:0023052	0	0	GO_terms	GO_terms
GO:0023056	0	0	GO_terms	GO_terms
GO:0023057	0	0	GO_terms	GO_terms
GO:0030007	0	0	GO_terms	GO_terms
GO:0030010	0	0	GO_terms	GO_terms
GO:0030014	0	0	GO_terms	GO_terms
GO:0030015	0	0	GO_terms	GO_terms
GO:0030016	0	0	GO_terms	GO_terms
GO:0030017	0	0	GO_terms	GO_terms
GO:0030018	0	0	GO_terms	GO_terms
GO:0030027	0	0	GO_terms	GO_terms
GO:0030031	0	0	GO_terms	GO_terms
GO:0030032	0	0	GO_terms	GO_terms
GO:0030036	0	0	GO_terms	GO_terms
GO:0030048	0	0	GO_terms	GO_terms
GO:0030049	0	0	GO_terms	GO_terms
GO:0030054	0	0	GO_terms	GO_terms
GO:0030071	0	0.00507959205893199	GO_terms	GO_terms
GO:0030073	0	0	GO_terms	GO_terms
GO:0030117	0	0	GO_terms	GO_terms
GO:0030123	0	0	GO_terms	GO_terms
GO:0030126	0	0	GO_terms	GO_terms
GO:0030131	0	0	GO_terms	GO_terms
GO:0030134	0	0	GO_terms	GO_terms
GO:0030135	0	0	GO_terms	GO_terms
GO:0030136	0.00377764398404434	0	GO_terms	GO_terms
GO:0030137	0	0	GO_terms	GO_terms
GO:0030139	0	0	GO_terms	GO_terms
GO:0030145	0	0	GO_terms	GO_terms
GO:0030148	0	0	GO_terms	GO_terms
GO:0030150	0	0	GO_terms	GO_terms
GO:0030154	0	0	GO_terms	GO_terms
GO:0030163	0	0	GO_terms	GO_terms
GO:0030165	0	0	GO_terms	GO_terms
GO:0030168	0	0	GO_terms	GO_terms
GO:0030175	0	0	GO_terms	GO_terms
GO:0030177	0	0	GO_terms	GO_terms
GO:0030178	0	0	GO_terms	GO_terms
GO:0030182	0	0.00381560788458713	GO_terms	GO_terms
GO:0030199	0.00124081068965257	0	GO_terms	GO_terms
GO:0030215	0	0	GO_terms	GO_terms
GO:0030216	0	0.00740450095988757	GO_terms	GO_terms
GO:0030217	0	0	GO_terms	GO_terms
GO:0030218	0	0	GO_terms	GO_terms
GO:0030234	0	0	GO_terms	GO_terms
GO:0030235	0	0	GO_terms	GO_terms
GO:0030238	0	0	GO_terms	GO_terms
GO:0030246	0	0	GO_terms	GO_terms
GO:0030247	0	0	GO_terms	GO_terms
GO:0030250	0	0	GO_terms	GO_terms
GO:0030279	0	0	GO_terms	GO_terms
GO:0030282	0	0	GO_terms	GO_terms
GO:0030286	0	0.00397528078033826	GO_terms	GO_terms
GO:0030291	0	0	GO_terms	GO_terms
GO:0030295	0	0	GO_terms	GO_terms
GO:0030308	0	0	GO_terms	GO_terms
GO:0030315	0	0	GO_terms	GO_terms
GO:0030324	0	0	GO_terms	GO_terms
GO:0030325	0	0	GO_terms	GO_terms
GO:0030326	0	0	GO_terms	GO_terms
GO:0030331	0	3.61228857715913e-05	GO_terms	GO_terms
GO:0030334	0	0	GO_terms	GO_terms
GO:0030335	0	0	GO_terms	GO_terms
GO:0030336	0	0	GO_terms	GO_terms
GO:0030346	0	0	GO_terms	GO_terms
GO:0030368	0	0	GO_terms	GO_terms
GO:0030414	0	0	GO_terms	GO_terms
GO:0030424	0	0	GO_terms	GO_terms
GO:0030425	0	0	GO_terms	GO_terms
GO:0030426	0	0	GO_terms	GO_terms
GO:0030451	0	0	GO_terms	GO_terms
GO:0030488	0	0	GO_terms	GO_terms
GO:0030496	0	0	GO_terms	GO_terms
GO:0030501	0	0	GO_terms	GO_terms
GO:0030506	0.00058348172427237	0	GO_terms	GO_terms
GO:0030507	0	0	GO_terms	GO_terms
GO:0030509	0	0	GO_terms	GO_terms
GO:0030511	0	0	GO_terms	GO_terms
GO:0030512	0	0	GO_terms	GO_terms
GO:0030513	0	0	GO_terms	GO_terms
GO:0030514	0	0	GO_terms	GO_terms
GO:0030516	0	0	GO_terms	GO_terms
GO:0030518	0	0	GO_terms	GO_terms
GO:0030522	0	0	GO_terms	GO_terms
GO:0030527	0	0	GO_terms	GO_terms
GO:0030532	0	0	GO_terms	GO_terms
GO:0030534	0	0	GO_terms	GO_terms
GO:0030539	0	0	GO_terms	GO_terms
GO:0030544	0	0	GO_terms	GO_terms
GO:0030546	0	0	GO_terms	GO_terms
GO:0030552	0	0	GO_terms	GO_terms
GO:0030594	0	0	GO_terms	GO_terms
GO:0030621	0	0	GO_terms	GO_terms
GO:0030659	0	0	GO_terms	GO_terms
GO:0030660	0	0	GO_terms	GO_terms
GO:0030663	0	0	GO_terms	GO_terms
GO:0030665	0	0	GO_terms	GO_terms
GO:0030672	0	0	GO_terms	GO_terms
GO:0030673	0	0	GO_terms	GO_terms
GO:0030674	0	0	GO_terms	GO_terms
GO:0030684	0	0	GO_terms	GO_terms
GO:0030688	0.00047215044649317	0	GO_terms	GO_terms
GO:0030742	0	0	GO_terms	GO_terms
GO:0030833	0	0	GO_terms	GO_terms
GO:0030838	0	0	GO_terms	GO_terms
GO:0030850	0	0	GO_terms	GO_terms
GO:0030855	0	0	GO_terms	GO_terms
GO:0030856	0	0	GO_terms	GO_terms
GO:0030863	0	0	GO_terms	GO_terms
GO:0030864	0	0	GO_terms	GO_terms
GO:0030865	0	0	GO_terms	GO_terms
GO:0030866	0	0	GO_terms	GO_terms
GO:0030867	0	0	GO_terms	GO_terms
GO:0030877	0	0	GO_terms	GO_terms
GO:0030881	0	0	GO_terms	GO_terms
GO:0030887	0	0	GO_terms	GO_terms
GO:0030897	0	0.00073492778526589	GO_terms	GO_terms
GO:0030899	0	0	GO_terms	GO_terms
GO:0030900	0	0	GO_terms	GO_terms
GO:0030901	0	0	GO_terms	GO_terms
GO:0030902	0	0	GO_terms	GO_terms
GO:0030904	0	0	GO_terms	GO_terms
GO:0030911	0	0	GO_terms	GO_terms
GO:0030915	0	0	GO_terms	GO_terms
GO:0030949	0	0	GO_terms	GO_terms
GO:0030950	0	0	GO_terms	GO_terms
GO:0030955	0	0	GO_terms	GO_terms
GO:0030957	0	0	GO_terms	GO_terms
GO:0030968	0	0	GO_terms	GO_terms
GO:0030970	0	0	GO_terms	GO_terms
GO:0030971	0	0	GO_terms	GO_terms
GO:0030984	0	0	GO_terms	GO_terms
GO:0031011	0	0	GO_terms	GO_terms
GO:0031014	0	0	GO_terms	GO_terms
GO:0031016	0	0	GO_terms	GO_terms
GO:0031017	0	0	GO_terms	GO_terms
GO:0031032	0	0	GO_terms	GO_terms
GO:0031047	0	0	GO_terms	GO_terms
GO:0031069	0	0	GO_terms	GO_terms
GO:0031072	0	0	GO_terms	GO_terms
GO:0031090	0	0	GO_terms	GO_terms
GO:0031099	0	0	GO_terms	GO_terms
GO:0031100	0	0	GO_terms	GO_terms
GO:0031105	0	0	GO_terms	GO_terms
GO:0031115	0	0	GO_terms	GO_terms
GO:0031124	0	0	GO_terms	GO_terms
GO:0031133	0	0	GO_terms	GO_terms
GO:0031143	0	0	GO_terms	GO_terms
GO:0031145	0	0	GO_terms	GO_terms
GO:0031146	0	0	GO_terms	GO_terms
GO:0031175	0	0	GO_terms	GO_terms
GO:0031201	0	0	GO_terms	GO_terms
GO:0031209	0	0	GO_terms	GO_terms
GO:0031210	0	0	GO_terms	GO_terms
GO:0031252	0	0	GO_terms	GO_terms
GO:0031258	0	0	GO_terms	GO_terms
GO:0031264	0	0	GO_terms	GO_terms
GO:0031265	0	0	GO_terms	GO_terms
GO:0031267	0	0	GO_terms	GO_terms
GO:0031290	0.00119959831621121	0	GO_terms	GO_terms
GO:0031297	0	0	GO_terms	GO_terms
GO:0031340	0	0	GO_terms	GO_terms
GO:0031347	0	0	GO_terms	GO_terms
GO:0031396	0	0	GO_terms	GO_terms
GO:0031397	0	0	GO_terms	GO_terms
GO:0031398	0	0	GO_terms	GO_terms
GO:0031402	0	0	GO_terms	GO_terms
GO:0031410	0	0	GO_terms	GO_terms
GO:0031428	0	0	GO_terms	GO_terms
GO:0031432	0	0	GO_terms	GO_terms
GO:0031434	0	0	GO_terms	GO_terms
GO:0031435	0	0	GO_terms	GO_terms
GO:0031440	0	0	GO_terms	GO_terms
GO:0031461	0	0	GO_terms	GO_terms
GO:0031462	0	0	GO_terms	GO_terms
GO:0031463	0	0	GO_terms	GO_terms
GO:0031464	0	0	GO_terms	GO_terms
GO:0031465	0	0	GO_terms	GO_terms
GO:0031468	0	0	GO_terms	GO_terms
GO:0031489	0	0	GO_terms	GO_terms
GO:0031490	0	0	GO_terms	GO_terms
GO:0031491	0	0	GO_terms	GO_terms
GO:0031507	0	0	GO_terms	GO_terms
GO:0031533	0	0	GO_terms	GO_terms
GO:0031547	0	0	GO_terms	GO_terms
GO:0031573	0	0	GO_terms	GO_terms
GO:0031588	0	0	GO_terms	GO_terms
GO:0031589	0	0	GO_terms	GO_terms
GO:0031594	0	0	GO_terms	GO_terms
GO:0031597	0	0	GO_terms	GO_terms
GO:0031623	0	0	GO_terms	GO_terms
GO:0031625	0	0	GO_terms	GO_terms
GO:0031628	0	0	GO_terms	GO_terms
GO:0031638	0	0	GO_terms	GO_terms
GO:0031640	0	0	GO_terms	GO_terms
GO:0031664	0	0	GO_terms	GO_terms
GO:0031669	0	0	GO_terms	GO_terms
GO:0031670	0	0	GO_terms	GO_terms
GO:0031672	0	0	GO_terms	GO_terms
GO:0031683	0	0	GO_terms	GO_terms
GO:0031697	0	0	GO_terms	GO_terms
